Twin 1,Twin 2
146632550647088035756722801184844877912774079984457628753443229926001077996273408951602504682167805300887264326476393496323511247053800282653781249,146632550647088035756722801184844877912774079984457628753443229926001077996273408951602504682167805300887264326476393496323511247053800282653781251
152086800145370206420163552294055276073015526944087060377708333190252278539926215635670562500926772999699264585441670221143905169027757383224336049,152086800145370206420163552294055276073015526944087060377708333190252278539926215635670562500926772999699264585441670221143905169027757383224336051
152757582532165313830109661281993952291323618954199435641934120787708192324864842790501489455651115093746329740597688794232842028019671143485808199,152757582532165313830109661281993952291323618954199435641934120787708192324864842790501489455651115093746329740597688794232842028019671143485808201
154641735588850570566681591257420525720306270199330732202602469582702814165416486260126212180308466631909929299010783247429213217236442662278368199,154641735588850570566681591257420525720306270199330732202602469582702814165416486260126212180308466631909929299010783247429213217236442662278368201
157422872314995774844209939003609495913588544896733739704483494215922493017935584218403312560224402318312803659804904378464566560301048515549980799,157422872314995774844209939003609495913588544896733739704483494215922493017935584218403312560224402318312803659804904378464566560301048515549980801
160819292863075582785164324136796259105487445688598167948333284961442283270203099615423057509238489826449927282375867340826242991646769561561216199,160819292863075582785164324136796259105487445688598167948333284961442283270203099615423057509238489826449927282375867340826242991646769561561216201
161198553195023280567815808920242860702505038331514551864210395773363955047082601922256319578766961972993735451005201520787863512080119988051144199,161198553195023280567815808920242860702505038331514551864210395773363955047082601922256319578766961972993735451005201520787863512080119988051144201
169856603627243138297571318932920793018971705125138377530213988340208636155667189873432900692787856530958696303305325684118370959526976120686951199,169856603627243138297571318932920793018971705125138377530213988340208636155667189873432900692787856530958696303305325684118370959526976120686951201
170114194753259956204762440029996435003403668616602233246146732690146767865040322317399712290778239894079299520728209574064729142464892237107315199,170114194753259956204762440029996435003403668616602233246146732690146767865040322317399712290778239894079299520728209574064729142464892237107315201
172955581769691071199455308558593777592316331980823233943203143100855051088075213912871631040710889428628736045927723432653914986849829971740934049,172955581769691071199455308558593777592316331980823233943203143100855051088075213912871631040710889428628736045927723432653914986849829971740934051
175395889180539810251338525975083357152520776384806425897687128411776482647121533843422300711384230344842987066002799475434764627927779616851260049,175395889180539810251338525975083357152520776384806425897687128411776482647121533843422300711384230344842987066002799475434764627927779616851260051
177574714892887798801422527707855775066556633219704877954057586273386973207328997358881303406621112328294585416423464625393012651248234672843360799,177574714892887798801422527707855775066556633219704877954057586273386973207328997358881303406621112328294585416423464625393012651248234672843360801
188769758982907382487181479999070985977300702623486200596945248580505361123541977055507030769345158230988880719856400842209568573922183296778115199,188769758982907382487181479999070985977300702623486200596945248580505361123541977055507030769345158230988880719856400842209568573922183296778115201
192889863333783118443735124702596379478516696421920007821098277347985899460250850809131935784699489664746082670072920336115969677940133176385610449,192889863333783118443735124702596379478516696421920007821098277347985899460250850809131935784699489664746082670072920336115969677940133176385610451
193555322041198735286173442134694158420793124407384142038155406509160090228778976000986191995517457636205035876632943345479448604241943717582556049,193555322041198735286173442134694158420793124407384142038155406509160090228778976000986191995517457636205035876632943345479448604241943717582556051
197956844110188336292605281686842990082970732729513294424673586615054870224315725020979454179290487737931041693810262341940804262663118618902061249,197956844110188336292605281686842990082970732729513294424673586615054870224315725020979454179290487737931041693810262341940804262663118618902061251
199077465099959536859318451741251259216647790661529890288219491829981791078368807575278045704685325452122769907895174012820628770303373806701382449,199077465099959536859318451741251259216647790661529890288219491829981791078368807575278045704685325452122769907895174012820628770303373806701382451
201295850831810961051342008394440303147051748398765831448578606613301371903260312608985555048584044131218531808920693119473809286609952078841816049,201295850831810961051342008394440303147051748398765831448578606613301371903260312608985555048584044131218531808920693119473809286609952078841816051
202170079352926438810137323021583663399866135537474312521351397136102361304507641623237836006177542289284560125374309848373465459434506181803352449,202170079352926438810137323021583663399866135537474312521351397136102361304507641623237836006177542289284560125374309848373465459434506181803352451
205419017395758257858082435989654528094257252853877407443606798372702388287742125743217531422630117798743314541117274553390458837122242034901393799,205419017395758257858082435989654528094257252853877407443606798372702388287742125743217531422630117798743314541117274553390458837122242034901393801
207227273073400653964848208801914882368846951313343702887817607095525860606362726716510814322456329104885425872684126736924479329643967847543603199,207227273073400653964848208801914882368846951313343702887817607095525860606362726716510814322456329104885425872684126736924479329643967847543603201
207676012267098128950025064828599972922249704772430288201153212747656927197666851444804956798788899921141103329027160341451869556270562762384809799,207676012267098128950025064828599972922249704772430288201153212747656927197666851444804956798788899921141103329027160341451869556270562762384809801
209069089323117174445993133145485483483765171617585410274390974091998499686689995916196649581553226208441632087159668390158928237368910438041100799,209069089323117174445993133145485483483765171617585410274390974091998499686689995916196649581553226208441632087159668390158928237368910438041100801
209921483308654740415879137731945463104360632723711135298125818400859210216411541361292272654550202343820297455311442642455397823650138593636166049,209921483308654740415879137731945463104360632723711135298125818400859210216411541361292272654550202343820297455311442642455397823650138593636166051
213418701862067214499882477104003680641554266612323923764212082142885583924604293208638244143043420543196968664705012737496303853317270416108716049,213418701862067214499882477104003680641554266612323923764212082142885583924604293208638244143043420543196968664705012737496303853317270416108716051
222108799407700395474807557889643446887105894627288406968625129445027314323930246076070216219775225974412473808598377018538202840867913209380076049,222108799407700395474807557889643446887105894627288406968625129445027314323930246076070216219775225974412473808598377018538202840867913209380076051
222975999635538075734844769579344951159375470300649662593147081819784066867033307798910309649396734252513062886552203971276446713014326379063347199,222975999635538075734844769579344951159375470300649662593147081819784066867033307798910309649396734252513062886552203971276446713014326379063347201
228325665765568708280056679317673737678392443856091549045943860634091863118826770129790217170739426798919024303250894370559109877092068669793619999,228325665765568708280056679317673737678392443856091549045943860634091863118826770129790217170739426798919024303250894370559109877092068669793620001
232059158002983899016949681546620593432361728152187429765243123282277982528372948346882560621622797237083937519469811447316397164218857303811582449,232059158002983899016949681546620593432361728152187429765243123282277982528372948346882560621622797237083937519469811447316397164218857303811582451
235984380439335965728158498531235117292846152905712323549812356885901438991883439587937027272216310227995361456898968688328294413224634227821952049,235984380439335965728158498531235117292846152905712323549812356885901438991883439587937027272216310227995361456898968688328294413224634227821952051
239860133712727663714157264626349865808561086721537763050707961527305787307178166174775711132735233415289884863389291063024745566363100074618310449,239860133712727663714157264626349865808561086721537763050707961527305787307178166174775711132735233415289884863389291063024745566363100074618310451
242781745370354538145725840864537315357778935801297468658681980285991123010018808551836696220979786659575304971861441902302929609664849022298672199,242781745370354538145725840864537315357778935801297468658681980285991123010018808551836696220979786659575304971861441902302929609664849022298672201
244576871462089024723424408454311356899584097608530423031361053038129414471927724923805583262497328647938029635102136701941977493719551886519273799,244576871462089024723424408454311356899584097608530423031361053038129414471927724923805583262497328647938029635102136701941977493719551886519273801
245554307599151673009059011601122710828607022468030942245918198201724258803331938576040336703123498212207408497581829587369299515426220522428000049,245554307599151673009059011601122710828607022468030942245918198201724258803331938576040336703123498212207408497581829587369299515426220522428000051
246076536341703882519591025194396573513695588585211796384834016295185694232950544609781740813870916150512315523102631720237107887932123650266288199,246076536341703882519591025194396573513695588585211796384834016295185694232950544609781740813870916150512315523102631720237107887932123650266288201
248554215672146814430310057746593309816417722927771494406104280718628384387803775217071118674565971290048610055284361630017751910876790922816473799,248554215672146814430310057746593309816417722927771494406104280718628384387803775217071118674565971290048610055284361630017751910876790922816473801
249659612657004127013513401921568036818063652988390513406414907428765441027866381109141477254166022952455178347365996436280842801277243348207214049,249659612657004127013513401921568036818063652988390513406414907428765441027866381109141477254166022952455178347365996436280842801277243348207214051
249909816196492035194909510833384996661326618338885683473912940646862996151365978444630176366757872725605005800308060562735312338606889714679232799,249909816196492035194909510833384996661326618338885683473912940646862996151365978444630176366757872725605005800308060562735312338606889714679232801
253329056806299672345829390705097702412569955599502629507191194116977558785698277657820812580522100795093572199906666882908030722758579890469761799,253329056806299672345829390705097702412569955599502629507191194116977558785698277657820812580522100795093572199906666882908030722758579890469761801
254101688572283574412293284687321824617401078747448082068276330354037849700818131541510498045570054555004059760489826655396929243433851686597998049,254101688572283574412293284687321824617401078747448082068276330354037849700818131541510498045570054555004059760489826655396929243433851686597998051
254596547798555009828780039363709134419820183237250648666917586174418306394141456079363307348053032885365844535317652420342431037334135828076569799,254596547798555009828780039363709134419820183237250648666917586174418306394141456079363307348053032885365844535317652420342431037334135828076569801
258534059174856616469013755568543546688456400552711927106653076413346576926624391119265792154388884872384682552120543546209415510043461649192711249,258534059174856616469013755568543546688456400552711927106653076413346576926624391119265792154388884872384682552120543546209415510043461649192711251
258831456528483176263990851127405293589213657331518651779600031449861114335311579754472524758865126775464378531741018671780437403627824410497192049,258831456528483176263990851127405293589213657331518651779600031449861114335311579754472524758865126775464378531741018671780437403627824410497192051
259163684311218413608535862012804892513509975190618934699521464147789393095869118379122610904454138509060177701915748794260354191553222510136844799,259163684311218413608535862012804892513509975190618934699521464147789393095869118379122610904454138509060177701915748794260354191553222510136844801
263292380422360143512068097724950059806616397238902525683875009155024814252139702231469065180769547543904813140602746534308257713509721525875070049,263292380422360143512068097724950059806616397238902525683875009155024814252139702231469065180769547543904813140602746534308257713509721525875070051
264543325318806671668135081040796974213264570988075835731919436249744481077707723984595240792812737246092043210790906458768275064865470225794926049,264543325318806671668135081040796974213264570988075835731919436249744481077707723984595240792812737246092043210790906458768275064865470225794926051
265694005455640766984181772972400576493812256552600582180723500050917801690580844491786112865807396508786485194435001300941995232507046207744396449,265694005455640766984181772972400576493812256552600582180723500050917801690580844491786112865807396508786485194435001300941995232507046207744396451
266206220394536779693522940916144647408621181828239559184320427745866044382943018795526528319641695370021118595334937672969140084691177075911101249,266206220394536779693522940916144647408621181828239559184320427745866044382943018795526528319641695370021118595334937672969140084691177075911101251
267895054325733389313923466697228248818311820976791368342388822277714536171121616813267030714882274366615816851181231474290771187153846230508818049,267895054325733389313923466697228248818311820976791368342388822277714536171121616813267030714882274366615816851181231474290771187153846230508818051
275943655361180510211660999784833898484208503743986275075168420093464444909550757063140470547265648433020239809694234910827282246614663349854031249,275943655361180510211660999784833898484208503743986275075168420093464444909550757063140470547265648433020239809694234910827282246614663349854031251
276349843996494622409466626435746990847519233954772535321877778886791565691672822019389708483756270255942692856057095140898876959980450356795280199,276349843996494622409466626435746990847519233954772535321877778886791565691672822019389708483756270255942692856057095140898876959980450356795280201
278176108863391964133357078606345952681081335044040643164376452487066785070157548107594194954990742300698720406145238621529455874612457967007388799,278176108863391964133357078606345952681081335044040643164376452487066785070157548107594194954990742300698720406145238621529455874612457967007388801
282191234314672300847371171922506383179404463684678936804499363506582495435051365569728141190499312065043227499439023856189240113202127008985688199,282191234314672300847371171922506383179404463684678936804499363506582495435051365569728141190499312065043227499439023856189240113202127008985688201
282942746181760734936771545837257790758887636563388491905561831697194300833302483473752282792019622008500738819060846276986791799697051731216854049,282942746181760734936771545837257790758887636563388491905561831697194300833302483473752282792019622008500738819060846276986791799697051731216854051
285222527783963443666903656137186170790788049061767935350037508436907505252335679664552430144467278717723582468775670944570283317867198388433116049,285222527783963443666903656137186170790788049061767935350037508436907505252335679664552430144467278717723582468775670944570283317867198388433116051
286260842192557431579469690476610741544956437971297371583986506215350616711633387696075854387674714336672846337750702999135023198012310773277708799,286260842192557431579469690476610741544956437971297371583986506215350616711633387696075854387674714336672846337750702999135023198012310773277708801
287745579528300231504370518587266275121692010285458067338284390895798362531107164860264637230167598410502201485693273027738971834996568095433504799,287745579528300231504370518587266275121692010285458067338284390895798362531107164860264637230167598410502201485693273027738971834996568095433504801
291911157665094244337443121155023355460694512205644077657323059004869606700629336622127400297801112087110376440476026727173087544804506754194547199,291911157665094244337443121155023355460694512205644077657323059004869606700629336622127400297801112087110376440476026727173087544804506754194547201
295901848865556621034345005488760784582683219989679796869369996514195524824540397230668739910721253218670536889392751916299070123070865434500241799,295901848865556621034345005488760784582683219989679796869369996514195524824540397230668739910721253218670536889392751916299070123070865434500241801
299093319821518742696952993193859352217722853439881667598702477439116203142223157390448746434009778042338911372026969701088693579817727418680686449,299093319821518742696952993193859352217722853439881667598702477439116203142223157390448746434009778042338911372026969701088693579817727418680686451
301800057738265800646887130115173106842695048417838106047417428034177164570907556660246236026648491760222577845940213490980219053644691251143379999,301800057738265800646887130115173106842695048417838106047417428034177164570907556660246236026648491760222577845940213490980219053644691251143380001
302575021457798347282534251408403359277696136913486999940586596761459995764196502921934815842331208941704420294720719221082710020238737399029447199,302575021457798347282534251408403359277696136913486999940586596761459995764196502921934815842331208941704420294720719221082710020238737399029447201
302773325107212940870693631800604769997040907516593696181937134159516890852232813260142232194221176196531489546071639011912557384885881673446840199,302773325107212940870693631800604769997040907516593696181937134159516890852232813260142232194221176196531489546071639011912557384885881673446840201
309786085335770993964198489358339764488245961031445336362308185540613437165585889824906730674167315900515910972955995450520931572713127169527321799,309786085335770993964198489358339764488245961031445336362308185540613437165585889824906730674167315900515910972955995450520931572713127169527321801
311701613595410239517789270089270723280753431540694836542381415888260971189978048708247040947848171347103110757187984210300406173054975700280896799,311701613595410239517789270089270723280753431540694836542381415888260971189978048708247040947848171347103110757187984210300406173054975700280896801
314572498234880368152703690899189673559789779361524162883265760536253946083067522553939637526202586974804063681342042945698428932650432907011711249,314572498234880368152703690899189673559789779361524162883265760536253946083067522553939637526202586974804063681342042945698428932650432907011711251
315037646812502610398286875806743979768547260857266233618496849213197961645444639579140851618139606041809828735717374759650448439151936825759367199,315037646812502610398286875806743979768547260857266233618496849213197961645444639579140851618139606041809828735717374759650448439151936825759367201
317280557709196427826299659371669675552000723829561107975442749652785801388853253698009256096175577003168073327069082392560160076632895554790531199,317280557709196427826299659371669675552000723829561107975442749652785801388853253698009256096175577003168073327069082392560160076632895554790531201
318038997018834250123052128773164354536808861132413873747583908608155259447119274098811567227015225327633052750944903248209286116540417239995804799,318038997018834250123052128773164354536808861132413873747583908608155259447119274098811567227015225327633052750944903248209286116540417239995804801
320088586669034009080564771767868525447794723604351681155246938143646999828635843278754698470374513251312338078418165235133639010814686775277444999,320088586669034009080564771767868525447794723604351681155246938143646999828635843278754698470374513251312338078418165235133639010814686775277445001
323088802811932163313806192800312065134445979483079892928595143716947750367600188059449618285335419890145392135507065690802751849073316064834396049,323088802811932163313806192800312065134445979483079892928595143716947750367600188059449618285335419890145392135507065690802751849073316064834396051
327621098802394109973955574446790116835776497433581638400342146614840191843632784219145535564933547976648583807578872999975721973234970821153711249,327621098802394109973955574446790116835776497433581638400342146614840191843632784219145535564933547976648583807578872999975721973234970821153711251
328017800411691744789422561443239857185980773532919373767508896731332398471228447861961858102125478931789502553077005486457129572578497089176707199,328017800411691744789422561443239857185980773532919373767508896731332398471228447861961858102125478931789502553077005486457129572578497089176707201
328380315641073198004081142801883398228161299604920179968861126861338293616932033419738759456041604770157366211936789095729669807847928303496393799,328380315641073198004081142801883398228161299604920179968861126861338293616932033419738759456041604770157366211936789095729669807847928303496393801
332850083654615403013691822034084281103152703700288718825057286860824455014986888445584191274462066033678156670759666635120743292537658001651186449,332850083654615403013691822034084281103152703700288718825057286860824455014986888445584191274462066033678156670759666635120743292537658001651186451
334031847577903062159308109076475837859155548726728115577105935324567748112668503383570651293455014795898678552626457209443775493903560420853360199,334031847577903062159308109076475837859155548726728115577105935324567748112668503383570651293455014795898678552626457209443775493903560420853360201
336443471357405084146758572002188822854207568737247529309142842924173088381249744777314105624076332484825288978232939705641101324793944932633152199,336443471357405084146758572002188822854207568737247529309142842924173088381249744777314105624076332484825288978232939705641101324793944932633152201
339542540686555364058049027211515318888407039398776492920259020805930315427592629867646576301596235962467665245417933680871902406622503351667912049,339542540686555364058049027211515318888407039398776492920259020805930315427592629867646576301596235962467665245417933680871902406622503351667912051
343242165565183600152240491983778332910923761383522235870462830241869915762824379103743179281681296126905221566934582267719995394112766778721644999,343242165565183600152240491983778332910923761383522235870462830241869915762824379103743179281681296126905221566934582267719995394112766778721645001
343481539416617495704746673737161452792553966274521904046278005061731750622698038602852526394303840557219978621570464948710943832494929618167603199,343481539416617495704746673737161452792553966274521904046278005061731750622698038602852526394303840557219978621570464948710943832494929618167603201
355661702019113260886961930494866411362464584340286226475777135701459712567174139764474427800466149148722869504764912011864262186113208255511708799,355661702019113260886961930494866411362464584340286226475777135701459712567174139764474427800466149148722869504764912011864262186113208255511708801
359784128976299155446167295417247700475765554879940510481493788388568714531322899163044871462484694077845818760120052230120111312388859604380852449,359784128976299155446167295417247700475765554879940510481493788388568714531322899163044871462484694077845818760120052230120111312388859604380852451
360046023870058623649956881666964208117950185344442510445983952444981691671062193238918983074786620833893849625200102542077835067805844523045041799,360046023870058623649956881666964208117950185344442510445983952444981691671062193238918983074786620833893849625200102542077835067805844523045041801
367257561148969365254333947274939265440315288281342444026108524583231792479782009175501777781331969357754335938605205514644256568685047771007235199,367257561148969365254333947274939265440315288281342444026108524583231792479782009175501777781331969357754335938605205514644256568685047771007235201
375909533317812918292171794397776000297404559174666025117153272704064350784624505543031882786338736269496428018095804204362173860674871551380684799,375909533317812918292171794397776000297404559174666025117153272704064350784624505543031882786338736269496428018095804204362173860674871551380684801
381407741290746738655501263549560616874298235170066732278193713676481439813404202888018891085255380670991135673849776096849072744685841337174096449,381407741290746738655501263549560616874298235170066732278193713676481439813404202888018891085255380670991135673849776096849072744685841337174096451
388319789856631533513016974122040138056933555448655294390684979037489960561651982674745818117053955969046666947811341671608572430832697638049292049,388319789856631533513016974122040138056933555448655294390684979037489960561651982674745818117053955969046666947811341671608572430832697638049292051
391814131958801216545019745121439819593348788588493931761939806528381184769918428306948769292087403333829833430649751770423653191225223953626025799,391814131958801216545019745121439819593348788588493931761939806528381184769918428306948769292087403333829833430649751770423653191225223953626025801
391999666037353490511962073329871375757373748875721022386808921755811329590032492264994498967340075091014559688926488198145694981421271230075379999,391999666037353490511962073329871375757373748875721022386808921755811329590032492264994498967340075091014559688926488198145694981421271230075380001
393374987927654102191679727099028773219997404358119736757754889492539665388300815836603249497926684065386641628625275124280871752670875057697667199,393374987927654102191679727099028773219997404358119736757754889492539665388300815836603249497926684065386641628625275124280871752670875057697667201
401299381610999241159123692922262453565690996210305376151659495177212871138199148408629984448864071132505495772668136755727221179874768964398794449,401299381610999241159123692922262453565690996210305376151659495177212871138199148408629984448864071132505495772668136755727221179874768964398794451
405134422499954039482594379598173071400870690218584430063880723045139455871218334158812570314287530406937288841122818425859368862077382033768201249,405134422499954039482594379598173071400870690218584430063880723045139455871218334158812570314287530406937288841122818425859368862077382033768201251
405631664610394458490536635964545546132858061339205038061598593618769208544517552754849031923702978985441609075760546642493065557889270505805124999,405631664610394458490536635964545546132858061339205038061598593618769208544517552754849031923702978985441609075760546642493065557889270505805125001
407881980240245999884107934214101182413092453504086425788139765914290405550984638915072489680864669930788294822051722300343606877261102007330184049,407881980240245999884107934214101182413092453504086425788139765914290405550984638915072489680864669930788294822051722300343606877261102007330184051
409623143244522322429748909049226528115735283780663865734023956953486906088009736041620490040695586208408442831266210197490681053316170096832772049,409623143244522322429748909049226528115735283780663865734023956953486906088009736041620490040695586208408442831266210197490681053316170096832772051
413860863901276944572705256744659118936012027063466902574560620844102063277332821641198533585392110365715483004696067320978902255109121521092979999,413860863901276944572705256744659118936012027063466902574560620844102063277332821641198533585392110365715483004696067320978902255109121521092980001
420051952239538229670377241206916484643282354941164337820867919549974141068521457698764422169255195246848866461981290074292414589486521559924761799,420051952239538229670377241206916484643282354941164337820867919549974141068521457698764422169255195246848866461981290074292414589486521559924761801
430522502841776638926933824089615856486886624584267643082774584179526989325029258736482339515263407348511726957266017828963853846010543243071412449,430522502841776638926933824089615856486886624584267643082774584179526989325029258736482339515263407348511726957266017828963853846010543243071412451
431661108154983029006755424905870410199379493833859168814459468151676627075423595984557918086832108507280060097488198844357242536755368969599436799,431661108154983029006755424905870410199379493833859168814459468151676627075423595984557918086832108507280060097488198844357242536755368969599436801
436735945459769367164887160091856628375002917641727793317030904200330361402142937175407628522862820166226688576491244216780832125139179790821664049,436735945459769367164887160091856628375002917641727793317030904200330361402142937175407628522862820166226688576491244216780832125139179790821664051
437519729507819173338373406178590126601398660285780301678106847650363514750714221499799428610369483157169895116207838787643543720174200772943311249,437519729507819173338373406178590126601398660285780301678106847650363514750714221499799428610369483157169895116207838787643543720174200772943311251
440513023332908730898036762639677782202292783331564457089928092254367457743190873652803346888149345196930601828866443446003586097529392749388926449,440513023332908730898036762639677782202292783331564457089928092254367457743190873652803346888149345196930601828866443446003586097529392749388926451
441725974700356887478902378097054446963350511319525811580207409271653216427933232721040240390523129830369591434810947890561787626329932207528196049,441725974700356887478902378097054446963350511319525811580207409271653216427933232721040240390523129830369591434810947890561787626329932207528196051
443287172142157225277410072618249311845960212363138458817170459733670637959870458757726706150766593108457810762322638539074296853276365114193111249,443287172142157225277410072618249311845960212363138458817170459733670637959870458757726706150766593108457810762322638539074296853276365114193111251
444557339131298993889176601520176474910423634636628919541069899352659534770812952670000295755230560614579650685926443581253906566515899221457782049,444557339131298993889176601520176474910423634636628919541069899352659534770812952670000295755230560614579650685926443581253906566515899221457782051
445262584882631123591564458438150138943663457370862562608024278839311005242478160646433274479271791310052768865171856403704225555761637029648781249,445262584882631123591564458438150138943663457370862562608024278839311005242478160646433274479271791310052768865171856403704225555761637029648781251
448595993282075500233354131152596572323887468106836124108079909813550211271617407512636307279501116675637576734092086887240965449872557865906444999,448595993282075500233354131152596572323887468106836124108079909813550211271617407512636307279501116675637576734092086887240965449872557865906445001
453680107871433009690842747754128072285703862945032955680254027346879623709795300093128383953020303033260503721644706281298039415430745634128079999,453680107871433009690842747754128072285703862945032955680254027346879623709795300093128383953020303033260503721644706281298039415430745634128080001
461414402863988898510186501581677313790396136475987954346248161114132570203085492541359216976049286983837101999055673772320577955837202598346161249,461414402863988898510186501581677313790396136475987954346248161114132570203085492541359216976049286983837101999055673772320577955837202598346161251
468830073914779019692394282556916485768653212884217467373847536479149219052114794978056434251863552380635470203091845707476789580608291163787644999,468830073914779019692394282556916485768653212884217467373847536479149219052114794978056434251863552380635470203091845707476789580608291163787645001
472074273112206889051762385545573294832059926284298346504467950655826643192941847054478876618783350501721830367021217957051955857373051445893122049,472074273112206889051762385545573294832059926284298346504467950655826643192941847054478876618783350501721830367021217957051955857373051445893122051
476432015683505519956847229939721662564495342667676453634509976121477209157232736780507467659729272264701157639687869815138337253570455173981240049,476432015683505519956847229939721662564495342667676453634509976121477209157232736780507467659729272264701157639687869815138337253570455173981240051
479907654326371992120159893907456687276917758174695453459943065599620223413892484610572362769727203625519024591926287635981308783193963276776121799,479907654326371992120159893907456687276917758174695453459943065599620223413892484610572362769727203625519024591926287635981308783193963276776121801
481129195561380623396093816655094090763484054857697514375439787382906937771416551384565904678375622460144526717141905972283468256330294942458305799,481129195561380623396093816655094090763484054857697514375439787382906937771416551384565904678375622460144526717141905972283468256330294942458305801
486866086355755284983125712014974126121471720995922722375495331037332562189086322688714305669564348965416049096624852781735798529960936064136051249,486866086355755284983125712014974126121471720995922722375495331037332562189086322688714305669564348965416049096624852781735798529960936064136051251
489818754985170877402051876532028200720518681141393052568425658134451194888350128984375344773111753117834628507904128510247235507449647929012499999,489818754985170877402051876532028200720518681141393052568425658134451194888350128984375344773111753117834628507904128510247235507449647929012500001
493311853439465485713284558276866915196333192948747716222885550543627988216948858193397393042215392004075997392179696430036796143508633830825372799,493311853439465485713284558276866915196333192948747716222885550543627988216948858193397393042215392004075997392179696430036796143508633830825372801
494468651349903600104876085719056571946979592620212196614420910805426660822596620237377046565803684885925033380670047643871847353064793049307851249,494468651349903600104876085719056571946979592620212196614420910805426660822596620237377046565803684885925033380670047643871847353064793049307851251
494970069398284672137391331869745082154260056798185001223849532525514967432505821899780322075771264353031445127080753957336988584261077930532698449,494970069398284672137391331869745082154260056798185001223849532525514967432505821899780322075771264353031445127080753957336988584261077930532698451
499635802378964306452619147065754675939212790867241473446723932490125547724544750785420920738320124312024591079742515951386944897201579826409861249,499635802378964306452619147065754675939212790867241473446723932490125547724544750785420920738320124312024591079742515951386944897201579826409861251
502740465687496060434630306126319265689278686169976889798243080484713157073314284666240807735697864321410544911670863619316255462866504780862719999,502740465687496060434630306126319265689278686169976889798243080484713157073314284666240807735697864321410544911670863619316255462866504780862720001
505940203163132533069769232660663420327861576744065314444957845841690576216845970838731392075227019120819111421288178174662556835491727418333751249,505940203163132533069769232660663420327861576744065314444957845841690576216845970838731392075227019120819111421288178174662556835491727418333751251
506461653634799152563870091181914058810287367785896665442216445138420663435341728490693521861898842088000405340687303699706166871731792139312711199,506461653634799152563870091181914058810287367785896665442216445138420663435341728490693521861898842088000405340687303699706166871731792139312711201
507884896908071918116918472824945316305669292714740391323983677485753569467449410691578803923158594205063162272176087349302110597719623215524372449,507884896908071918116918472824945316305669292714740391323983677485753569467449410691578803923158594205063162272176087349302110597719623215524372451
509513089131867278676479257415265096454052227509040207827053605594785951113199474437173349544148504464255373099805221480064160019118938123537056449,509513089131867278676479257415265096454052227509040207827053605594785951113199474437173349544148504464255373099805221480064160019118938123537056451
511301382568707173819400489125437542224291738783182854164948032108851610880317421712585097571342786645462260739161779305125269708705892071306400199,511301382568707173819400489125437542224291738783182854164948032108851610880317421712585097571342786645462260739161779305125269708705892071306400201
511610717119804391721761897202613501859858469121409360542396860002549717582338346723541949453318241042299615172603778411548394523000097151459404999,511610717119804391721761897202613501859858469121409360542396860002549717582338346723541949453318241042299615172603778411548394523000097151459405001
513345293208126018585943347235421969879946490470425893390858772037970542799513378663861315410890779785493245722500752991300412774341971616287251249,513345293208126018585943347235421969879946490470425893390858772037970542799513378663861315410890779785493245722500752991300412774341971616287251251
515801641919795662247070259898008420152023348811414514130014154782983566004992903486585626075604983012403902974616489915413937625497660797226124999,515801641919795662247070259898008420152023348811414514130014154782983566004992903486585626075604983012403902974616489915413937625497660797226125001
515951223014417722861443116845269421923856397101382118049207078208855648717430155825977599324622741270293464519798173180119039002646364799319784199,515951223014417722861443116845269421923856397101382118049207078208855648717430155825977599324622741270293464519798173180119039002646364799319784201
520668348178945040406320940507598402142740842667970940243257095172620300102214399302799772881972455559356180472142773843209923955814585979133096199,520668348178945040406320940507598402142740842667970940243257095172620300102214399302799772881972455559356180472142773843209923955814585979133096201
525836671883433818848647414135898656161904143051370081148570963011129472606586046373419083377589547246102620020075648506695161034676449443143568199,525836671883433818848647414135898656161904143051370081148570963011129472606586046373419083377589547246102620020075648506695161034676449443143568201
540543290172923421379097626571298330926212621261971733335625952223087565319538360095404438728946262127618839929222484766245085929094169758545326049,540543290172923421379097626571298330926212621261971733335625952223087565319538360095404438728946262127618839929222484766245085929094169758545326051
545462962428629525974541964721280342736921845204392346385079839403345652146118389102163429377279574970983817482619160312607990893795648011470920199,545462962428629525974541964721280342736921845204392346385079839403345652146118389102163429377279574970983817482619160312607990893795648011470920201
545616783953528820394151144169739500688750205238140940938300000908694107230891850113969886963125034457743504326932671063499849876144722326307244999,545616783953528820394151144169739500688750205238140940938300000908694107230891850113969886963125034457743504326932671063499849876144722326307245001
546001432641651178265626026639139026226360929616543719155461458631848965902179012426430001736809129873066005614108313671758951241850520254049999999,546001432641651178265626026639139026226360929616543719155461458631848965902179012426430001736809129873066005614108313671758951241850520254050000001
551567299635968045799294109366444917477832690369960479709616121092206375389405141521547403193602072661147450077113430768720071292509026595822304799,551567299635968045799294109366444917477832690369960479709616121092206375389405141521547403193602072661147450077113430768720071292509026595822304801
552186148898064110735002575729344988152364850365189396079177404618620467714065524406018449329062576943696263402025059732356316916912401348487168799,552186148898064110735002575729344988152364850365189396079177404618620467714065524406018449329062576943696263402025059732356316916912401348487168801
557116550989578179459722487497806746306116400923247810345707245942990249630608695513523325488917891949953868442640264629154660486531171859868492449,557116550989578179459722487497806746306116400923247810345707245942990249630608695513523325488917891949953868442640264629154660486531171859868492451
